When a Stranger Calls;['Horror', 'Thriller'];['Steve Feke', 'Fred Walton'];When_a_Stranger_Calls;./data/scraping/texts/When_a_Stranger_Calls.txt
While She Was Out;['Crime', 'Drama', 'Thriller'];['Susan Montford', 'Edward Bryant'];While_She_Was_Out;./data/scraping/texts/While_She_Was_Out.txt
Whistleblower, The;['Drama', 'Thriller'];['Eilis Kirwan', 'Larysa Kondracki'];Whistleblower;./data/scraping/texts/Whistleblower.txt
White Christmas;['Comedy', 'Musical', 'Romance'];['Norman Krasna', 'Melvin Frank', 'Norman Panama'];White_Christmas;./data/scraping/texts/White_Christmas.txt
White Jazz;['Crime', 'Drama', 'Mystery', 'Thriller'];['Joe Carnahan', 'Matthew Michael Carnahan'];White_Jazz;./data/scraping/texts/White_Jazz.txt
White Ribbon, The;['Crime', 'Drama', 'Mystery'];['Michael Haneke'];White_Ribbon;./data/scraping/texts/White_Ribbon.txt
White Squall;['Adventure', 'Drama'];['Charles Gieg Jr', 'Felix Sutton', 'Todd Robinson'];White_Squall;./data/scraping/texts/White_Squall.txt
Whiteout;['Action', 'Crime', 'Drama', 'Mystery', 'Thriller'];['Jon Hoeber', 'Erich Hoeber', 'Greg Rucka'];Whiteout;./data/scraping/texts/Whiteout.txt
Who's Your Daddy;['Comedy'];['Maria Veltre Druse', 'Jack Sekowski'];Who's_Your_Daddy;./data/scraping/texts/Who's_Your_Daddy.txt
Wild At Heart;['Crime', 'Drama', 'Romance', 'Thriller'];['David Lynch'];Wild_At_Heart;./data/scraping/texts/Wild_At_Heart.txt
Wild Bunch, The;['Action', 'Western'];['Walon Green', 'Sam Peckinpah'];Wild_Bunch;./data/scraping/texts/Wild_Bunch.txt
Wild Hogs;['Action', 'Adventure', 'Comedy'];['Brad Copeland'];Wild_Hogs;./data/scraping/texts/Wild_Hogs.txt
Wild Things;['Crime', 'Drama'];['Stephen Peters', 'Kem Nunn'];Wild_Things;./data/scraping/texts/Wild_Things.txt
Wild Things: Diamonds in the Rough;['Action', 'Drama', 'Mystery', 'Thriller'];['Andy Hurst', 'Ross Helford'];Wild_Things:_Diamonds_in_the_Rough;./data/scraping/texts/Wild_Things:_Diamonds_in_the_Rough.txt
Wild Wild West;['Action', 'Comedy', 'Sci-Fi', 'Western'];['S. S. Wilson', 'Brent Maddock', 'Jeffrey Price', 'Peter S. Seaman', 'Jim Thomas', 'John Thomas'];Wild_Wild_West;./data/scraping/texts/Wild_Wild_West.txt
Win Win;['Comedy', 'Drama'];['Tom McCarthy'];Win_Win;./data/scraping/texts/Win_Win.txt
Wind Chill;['Horror', 'Thriller'];['Joseph Gangemi', 'Steven Katz'];Wind_Chill;./data/scraping/texts/Wind_Chill.txt
Withnail and I;['Comedy'];['Bruce Robinson'];Withnail_and_I;./data/scraping/texts/Withnail_and_I.txt
Witness;['Crime', 'Drama', 'Romance', 'Thriller'];['Earl W. Wallace', 'Pamela Wallace', 'William Kelley'];Witness;./data/scraping/texts/Witness.txt
Wizard of Oz, The;['Adventure', 'Family', 'Fantasy', 'Musical'];['Noel Langley', 'Florence Ryerson', 'Edgar Allen Woolf'];Wizard_of_Oz;./data/scraping/texts/Wizard_of_Oz.txt
Wolf of Wall Street, The;['Comedy', 'Crime'];['Terence Winter', 'Jordan Belfort'];Wolf_of_Wall_Street;./data/scraping/texts/Wolf_of_Wall_Street.txt
Wonder Woman;['Action', 'Adventure', 'Fantasy'];['Allan Heinberg', 'Zack Snyder', 'Jason Fuchs'];Wonder_Woman;./data/scraping/texts/Wonder_Woman.txt
Woodsman, The;['Drama'];['Steven Fechter', 'Nicole Kassell'];Woodsman;./data/scraping/texts/Woodsman.txt
World is not Enough, The;['Action', 'Thriller', 'Adventure'];['Neal Purvis', 'Robert Wade', 'Bruce Feirstein', 'Ian Fleming'];World_is_not_Enough;./data/scraping/texts/World_is_not_Enough.txt
Wrestler, The;['Drama'];['Rob Siegel'];Wrestler;./data/scraping/texts/Wrestler.txt
X-Files: Fight the Future, The;['Action', 'Sci-Fi', 'Thriller'];['Chris Carter'];X-Files:_Fight_the_Future;./data/scraping/texts/X-Files:_Fight_the_Future.txt
X-Men;['Action', 'Sci-Fi'];['Ed Solomon', 'Christopher McQuarrie', 'Tom DeSanto', 'Bryan Singer'];X-Men;./data/scraping/texts/X-Men.txt
X-Men Origins: Wolverine;['Action', 'Fantasy', 'Sci-Fi', 'Thriller'];['David Benioff', 'Skip Woods'];X-Men_Origins:_Wolverine;./data/scraping/texts/X-Men_Origins:_Wolverine.txt
xXx;['Action', 'Adventure', 'Thriller'];['Rich Wilkes'];xXx;./data/scraping/texts/xXx.txt
Year One;['Adventure', 'Comedy'];['Harold Ramis', 'Gene Stupnitsky', 'Lee Eisenberg'];Year_One;./data/scraping/texts/Year_One.txt
Yes Man;['Comedy', 'Romance'];['Nicholas Stoller', 'Danny Wallace'];Yes_Man;./data/scraping/texts/Yes_Man.txt
You Can Count On Me;['Drama'];['Kenneth Lonergan'];You_Can_Count_On_Me;./data/scraping/texts/You_Can_Count_On_Me.txt
You've Got Mail;['Comedy', 'Romance'];['Nora Ephron', 'Delia Ephron'];You've_Got_Mail;./data/scraping/texts/You've_Got_Mail.txt
Youth in Revolt;['Comedy', 'Drama', 'Romance'];['Gustin Nash'];Youth_in_Revolt;./data/scraping/texts/Youth_in_Revolt.txt
Zero Dark Thirty;['Drama', 'Thriller'];['Mark Boal'];Zero_Dark_Thirty;./data/scraping/texts/Zero_Dark_Thirty.txt
Zerophilia;['Comedy', 'Romance'];['Martin Curland'];Zerophilia;./data/scraping/texts/Zerophilia.txt
Zootopia;['Animation', 'Adventure', 'Comedy'];['Jared Bush', 'Phil Johnston'];Zootopia;./data/scraping/texts/Zootopia.txt
